id,prob
E2575,0.5
E1043,0.5
E8480,0.5
E10111,0.5
E330,0.5
E7838,0.5
E9529,0.5
E5397,0.5
E6862,0.5
E3740,0.5
E118,0.5
E8133,0.5
E8441,0.5
E4814,0.5
E5592,0.5
E4117,0.5
E7793,0.5
E2368,0.5
E9954,0.5
E10307,0.5
E7729,0.5
E1123,0.5
E5155,0.5
E5224,0.5
E2789,0.5
E8483,0.5
E10552,0.5
E8884,0.5
E10377,0.5
E10193,0.5
E5811,0.5
E8541,0.5
E486,0.5
E8888,0.5
E6532,0.5
E4165,0.5
E3160,0.5
E982,0.5
E5505,0.5
E741,0.5
E8115,0.5
E7410,0.5
E687,0.5
E10385,0.5
E3446,0.5
E1295,0.5
E10695,0.5
E4417,0.5
E5099,0.5
E8638,0.5
E8886,0.5
E398,0.5
E7150,0.5
E7724,0.5
E2655,0.5
E9266,0.5
E7954,0.5
E3814,0.5
E2045,0.5
E1948,0.5
E637,0.5
E4060,0.5
E2249,0.5
E4486,0.5
E7770,0.5
E6717,0.5
E10268,0.5
E2382,0.5
E4614,0.5
E4396,0.5
E9562,0.5
E7088,0.5
E1890,0.5
E1764,0.5
E9819,0.5
E4640,0.5
E8385,0.5
E2514,0.5
E8377,0.5
E3496,0.5
E1432,0.5
E8278,0.5
E8219,0.5
E380,0.5
E416,0.5
E7152,0.5
E1463,0.5
E7247,0.5
E3418,0.5
E8092,0.5
E4181,0.5
E10669,0.5
E6786,0.5
E3287,0.5
E8885,0.5
E7338,0.5
E4890,0.5
E8264,0.5
E5638,0.5
E5846,0.5
E1646,0.5
E8763,0.5
E3816,0.5
E6732,0.5
E1303,0.5
E9350,0.5
E10419,0.5
E4563,0.5
E647,0.5
E344,0.5
E9536,0.5
E2617,0.5
E10825,0.5
E1078,0.5
E6851,0.5
E8879,0.5
E6705,0.5
E4207,0.5
E4483,0.5
E9584,0.5
E9846,0.5
E9459,0.5
E1668,0.5
E4090,0.5
E6989,0.5
E564,0.5
E9169,0.5
E5313,0.5
E2354,0.5
E5456,0.5
E3361,0.5
E9856,0.5
E6670,0.5
E4170,0.5
E7122,0.5
E3031,0.5
E6175,0.5
E4828,0.5
E817,0.5
E7319,0.5
E9935,0.5
E4198,0.5
E5379,0.5
E9930,0.5
E3910,0.5
E9816,0.5
E6957,0.5
E10243,0.5
E4518,0.5
E9633,0.5
E3538,0.5
E2286,0.5
E402,0.5
E5129,0.5
E4101,0.5
E3255,0.5
E5177,0.5
E10847,0.5
E2008,0.5
E3681,0.5
E3359,0.5
E3636,0.5
E2480,0.5
E8321,0.5
E1642,0.5
E8054,0.5
E5026,0.5
E1942,0.5
E9332,0.5
E5820,0.5
E112,0.5
E7151,0.5
E7897,0.5
E4685,0.5
E7427,0.5
E5077,0.5
E9841,0.5
E5903,0.5
E6297,0.5
E8018,0.5
E5032,0.5
E9927,0.5
E5135,0.5
E7852,0.5
E231,0.5
E3393,0.5
E3017,0.5
E9673,0.5
E1172,0.5
E6126,0.5
E1470,0.5
E8896,0.5
E3161,0.5
E3472,0.5
E2167,0.5
E2636,0.5
E8149,0.5
E9090,0.5
E6847,0.5
E2786,0.5
E9972,0.5
E10107,0.5
E3113,0.5
E6044,0.5
E6075,0.5
E5686,0.5
E576,0.5
E8605,0.5
E9563,0.5
E8551,0.5
E1959,0.5
E379,0.5
E215,0.5
E2899,0.5
E5092,0.5
E8581,0.5
E407,0.5
E5325,0.5
E8198,0.5
E10722,0.5
E7543,0.5
E5393,0.5
E10077,0.5
E7679,0.5
E10621,0.5
E9672,0.5
E4168,0.5
E1340,0.5
E5498,0.5
E4826,0.5
E3632,0.5
E9797,0.5
E9581,0.5
E7235,0.5
E8968,0.5
E8842,0.5
E4905,0.5
E6544,0.5
E6785,0.5
E10443,0.5
E5131,0.5
E7879,0.5
E226,0.5
E2087,0.5
E8023,0.5
E6833,0.5
E10586,0.5
E5192,0.5
E1223,0.5
E10350,0.5
E6395,0.5
E8309,0.5
E9958,0.5
E8486,0.5
E8378,0.5
E4988,0.5
E9014,0.5
E3392,0.5
E8493,0.5
E5838,0.5
E9295,0.5
E5932,0.5
E176,0.5
E1795,0.5
E6864,0.5
E1578,0.5
E8815,0.5
E1280,0.5
E8566,0.5
E78,0.5
E6884,0.5
E2651,0.5
E6771,0.5
E1053,0.5
E7258,0.5
E7447,0.5
E8518,0.5
E3787,0.5
E10426,0.5
E6454,0.5
E1420,0.5
E7043,0.5
E8085,0.5
E4512,0.5
E3692,0.5
E185,0.5
E8415,0.5
E7100,0.5
E7943,0.5
E2820,0.5
E1479,0.5
E10025,0.5
E1439,0.5
E7166,0.5
E3685,0.5
E6442,0.5
E5688,0.5
E5565,0.5
E2486,0.5
E10689,0.5
E10331,0.5
E1785,0.5
E50,0.5
E2609,0.5
E7228,0.5
E1055,0.5
E4306,0.5
E9291,0.5
E317,0.5
E5867,0.5
E874,0.5
E7027,0.5
E8992,0.5
E6380,0.5
E9269,0.5
E501,0.5
E971,0.5
E6588,0.5
E6545,0.5
E10626,0.5
E3134,0.5
E4650,0.5
E3992,0.5
E4522,0.5
E512,0.5
E2459,0.5
E349,0.5
E2547,0.5
E8112,0.5
E493,0.5
E10769,0.5
E10300,0.5
E9007,0.5
E281,0.5
E6489,0.5
E5485,0.5
E4173,0.5
E1566,0.5
E10407,0.5
E560,0.5
E2932,0.5
E8166,0.5
E7355,0.5
E705,0.5
E6017,0.5
E3186,0.5
E2921,0.5
E7386,0.5
E7926,0.5
E76,0.5
E6718,0.5
E7072,0.5
E7860,0.5
E5785,0.5
E4745,0.5
E3061,0.5
E1217,0.5
E3719,0.5
E436,0.5
E7429,0.5
E844,0.5
E6919,0.5
E9385,0.5
E9141,0.5
E10500,0.5
E3919,0.5
E3861,0.5
E10488,0.5
E3748,0.5
E9168,0.5
E9853,0.5
E7503,0.5
E7671,0.5
E1069,0.5
E8950,0.5
E2709,0.5
E5402,0.5
E961,0.5
E723,0.5
E7686,0.5
E5594,0.5
E5018,0.5
E7974,0.5
E3665,0.5
E9977,0.5
E2396,0.5
E6976,0.5
E10286,0.5
E7669,0.5
E5049,0.5
E6433,0.5
E4205,0.5
E7314,0.5
E7596,0.5
E1907,0.5
E6255,0.5
E125,0.5
E7996,0.5
E8545,0.5
E2466,0.5
E9985,0.5
E4184,0.5
E2551,0.5
E10783,0.5
E1122,0.5
E7581,0.5
E972,0.5
E2744,0.5
E3549,0.5
E8699,0.5
E5723,0.5
E5106,0.5
E3154,0.5
E122,0.5
E1179,0.5
E4627,0.5
E864,0.5
E9915,0.5
E9479,0.5
E5827,0.5
E3746,0.5
E8505,0.5
E9560,0.5
E4221,0.5
E569,0.5
E9886,0.5
E5270,0.5
E6899,0.5
E10337,0.5
E8391,0.5
E1960,0.5
E8356,0.5
E2435,0.5
E3067,0.5
E1286,0.5
E6056,0.5
E4767,0.5
E589,0.5
E10478,0.5
E9487,0.5
E8026,0.5
E7536,0.5
E1127,0.5
E7741,0.5
E1401,0.5
E4975,0.5
E1614,0.5
E10403,0.5
E6443,0.5
E5679,0.5
E5743,0.5
E809,0.5
E10461,0.5
E7124,0.5
E156,0.5
E4247,0.5
E2889,0.5
E7965,0.5
E9311,0.5
E5717,0.5
E7171,0.5
E7630,0.5
E1369,0.5
E2603,0.5
E4775,0.5
E3489,0.5
E6138,0.5
E8409,0.5
E7256,0.5
E4055,0.5
E9425,0.5
E1320,0.5
E9609,0.5
E829,0.5
E57,0.5
E5385,0.5
E10104,0.5
E1299,0.5
E7106,0.5
E3923,0.5
E374,0.5
E5351,0.5
E5953,0.5
E1129,0.5
E3694,0.5
E5987,0.5
E6232,0.5
E2475,0.5
E9120,0.5
E4653,0.5
E7923,0.5
E9814,0.5
E1669,0.5
E3294,0.5
E5832,0.5
E6394,0.5
E8637,0.5
E9402,0.5
E2660,0.5
E9998,0.5
E2520,0.5
E3897,0.5
E1574,0.5
E3523,0.5
E9715,0.5
E2431,0.5
E651,0.5
E8943,0.5
E3853,0.5
E7459,0.5
E7532,0.5
E7275,0.5
E2377,0.5
E5369,0.5
E9163,0.5
E1562,0.5
E9796,0.5
E4691,0.5
E9478,0.5
E1408,0.5
E8870,0.5
E8559,0.5
E5853,0.5
E10828,0.5
E10092,0.5
E2989,0.5
E556,0.5
E9231,0.5
E10554,0.5
E5309,0.5
E5033,0.5
E314,0.5
E387,0.5
E2170,0.5
E3675,0.5
E4528,0.5
E10641,0.5
E5590,0.5
E2308,0.5
E6285,0.5
E1548,0.5
E9612,0.5
E10360,0.5
E10723,0.5
E10256,0.5
E52,0.5
E4542,0.5
E7102,0.5
E7129,0.5
E3280,0.5
E6713,0.5
E9602,0.5
E3670,0.5
E7733,0.5
E5695,0.5
E2107,0.5
E8785,0.5
E4225,0.5
E10177,0.5
E7267,0.5
E10589,0.5
E1741,0.5
E10632,0.5
E7955,0.5
E5978,0.5
E8824,0.5
E3245,0.5
E8040,0.5
E2417,0.5
E334,0.5
E4568,0.5
E3502,0.5
E4861,0.5
E441,0.5
E6239,0.5
E3805,0.5
E6252,0.5
E7194,0.5
E845,0.5
E6033,0.5
E1305,0.5
E3373,0.5
E3799,0.5
E8235,0.5
E8564,0.5
E376,0.5
E10830,0.5
E8070,0.5
E3133,0.5
E2813,0.5
E7622,0.5
E2048,0.5
E3299,0.5
E2029,0.5
E8182,0.5
E1403,0.5
E7420,0.5
E9279,0.5
E2320,0.5
E3382,0.5
E3128,0.5
E9520,0.5
E5297,0.5
E8554,0.5
E1638,0.5
E1304,0.5
E735,0.5
E7840,0.5
E236,0.5
E2697,0.5
E9481,0.5
E10166,0.5
E95,0.5
E2278,0.5
E3304,0.5
E9222,0.5
E358,0.5
E3490,0.5
E9380,0.5
E823,0.5
E5138,0.5
E4223,0.5
E10462,0.5
E8792,0.5
E899,0.5
E893,0.5
E3045,0.5
E4490,0.5
E2147,0.5
E1428,0.5
E9959,0.5
E716,0.5
E5962,0.5
E8782,0.5
E2324,0.5
E6309,0.5
E2562,0.5
E5013,0.5
E6273,0.5
E1970,0.5
E5885,0.5
E171,0.5
E5845,0.5
E2092,0.5
E2316,0.5
E6766,0.5
E3438,0.5
E9567,0.5
E8707,0.5
E4437,0.5
E5765,0.5
E1185,0.5
E359,0.5
E7561,0.5
E7640,0.5
E3388,0.5
E877,0.5
E4143,0.5
E144,0.5
E9684,0.5
E9678,0.5
E7511,0.5
E9938,0.5
E10289,0.5
E4472,0.5
E1272,0.5
E3976,0.5
E10734,0.5
E2297,0.5
E2725,0.5
E17,0.5
E246,0.5
E9505,0.5
E1806,0.5
E2784,0.5
E4208,0.5
E857,0.5
E7109,0.5
E3903,0.5
E10057,0.5
E9867,0.5
E9486,0.5
E6700,0.5
E3548,0.5
E10581,0.5
E2254,0.5
E6981,0.5
E544,0.5
E3482,0.5
E7726,0.5
E157,0.5
E5979,0.5
E3120,0.5
E9777,0.5
E7763,0.5
E4882,0.5
E6144,0.5
E5894,0.5
E10490,0.5
E4250,0.5
E1247,0.5
E10804,0.5
E3284,0.5
E2849,0.5
E9043,0.5
E4809,0.5
E2936,0.5
E9110,0.5
E3564,0.5
E5387,0.5
E1645,0.5
E8957,0.5
E3579,0.5
E539,0.5
E8447,0.5
E3730,0.5
E6821,0.5
E6249,0.5
E7415,0.5
E4047,0.5
E4070,0.5
E5392,0.5
E10061,0.5
E2893,0.5
E10673,0.5
E5674,0.5
E4713,0.5
E10335,0.5
E606,0.5
E743,0.5
E7828,0.5
E2915,0.5
E256,0.5
E473,0.5
E9218,0.5
E7550,0.5
E1571,0.5
E5980,0.5
E3020,0.5
E8048,0.5
E2504,0.5
E5703,0.5
E1955,0.5
E1862,0.5
E8649,0.5
E2772,0.5
E5050,0.5
E6115,0.5
E3889,0.5
E521,0.5
E4839,0.5
E8795,0.5
E4755,0.5
E404,0.5
E623,0.5
E8173,0.5
E6439,0.5
E1132,0.5
E1888,0.5
E264,0.5
E5682,0.5
E8288,0.5
E6758,0.5
E10676,0.5
E8017,0.5
E4344,0.5
E10714,0.5
E417,0.5
E6694,0.5
E2716,0.5
E4032,0.5
E4279,0.5
E162,0.5
E5977,0.5
E3135,0.5
E1462,0.5
E5934,0.5
E999,0.5
E6097,0.5
E6053,0.5
E7481,0.5
E10433,0.5
E9053,0.5
E7277,0.5
E2288,0.5
E5870,0.5
E2152,0.5
E5974,0.5
E6206,0.5
E5088,0.5
E6955,0.5
E2523,0.5
E910,0.5
E5920,0.5
E7495,0.5
E8911,0.5
E5804,0.5
E7677,0.5
E2677,0.5
E1879,0.5
E3918,0.5
E9879,0.5
E423,0.5
E4431,0.5
E9348,0.5
E20,0.5
E535,0.5
E111,0.5
E10639,0.5
E8037,0.5
E7054,0.5
E6127,0.5
E9455,0.5
E3025,0.5
E1892,0.5
E3440,0.5
E802,0.5
E3327,0.5
E9579,0.5
E7147,0.5
E4176,0.5
E475,0.5
E9440,0.5
E4202,0.5
E8688,0.5
E4524,0.5
E10033,0.5
E1001,0.5
E10518,0.5
E3471,0.5
E3547,0.5
E5756,0.5
E4094,0.5
E9503,0.5
E5334,0.5
E3734,0.5
E4660,0.5
E2371,0.5
E1916,0.5
E2741,0.5
E8618,0.5
E7951,0.5
E3454,0.5
E8698,0.5
E3153,0.5
E7165,0.5
E835,0.5
E925,0.5
E2162,0.5
E10572,0.5
E4295,0.5
E7666,0.5
E9626,0.5
E5341,0.5
E7870,0.5
E6031,0.5
E10784,0.5
E1066,0.5
E390,0.5
E1744,0.5
E3944,0.5
E4420,0.5
E6774,0.5
E3333,0.5
E2080,0.5
E6798,0.5
E2876,0.5
E8473,0.5
E7980,0.5
E6451,0.5
E10625,0.5
E10404,0.5
E3818,0.5
E641,0.5
E3521,0.5
E6791,0.5
E7837,0.5
E964,0.5
E4499,0.5
E6741,0.5
E8033,0.5
E10190,0.5
E5500,0.5
E9885,0.5
E10739,0.5
E54,0.5
E9121,0.5
E10242,0.5
E2863,0.5
E3366,0.5
E1730,0.5
E4710,0.5
E4454,0.5
E3835,0.5
E2722,0.5
E227,0.5
E1913,0.5
E7587,0.5
E9215,0.5
E8666,0.5
E7866,0.5
E5693,0.5
E6546,0.5
E10069,0.5
E8122,0.5
E2161,0.5
E1099,0.5
E2627,0.5
E7176,0.5
E4811,0.5
E2005,0.5
E7642,0.5
E3224,0.5
E1517,0.5
E4156,0.5
E5816,0.5
E7012,0.5
E3769,0.5
E1195,0.5
E8711,0.5
E5781,0.5
E4899,0.5
E1126,0.5
E2407,0.5
E5523,0.5
E6883,0.5
E5331,0.5
E6111,0.5
E993,0.5
E4847,0.5
E8029,0.5
E3892,0.5
E5925,0.5
E6201,0.5
E6379,0.5
E7398,0.5
E5112,0.5
E10550,0.5
E860,0.5
E888,0.5
E5672,0.5
E7826,0.5
E952,0.5
E572,0.5
E7557,0.5
E4370,0.5
E3214,0.5
E2112,0.5
E270,0.5
E10221,0.5
E1570,0.5
E1140,0.5
E4962,0.5
E2640,0.5
E4664,0.5
E9989,0.5
E1592,0.5
E9150,0.5
E9492,0.5
E10315,0.5
E9214,0.5
E2500,0.5
E529,0.5
E8247,0.5
E8562,0.5
E1153,0.5
E7114,0.5
E9870,0.5
E7407,0.5
E5037,0.5
E2014,0.5
E983,0.5
E7716,0.5
E709,0.5
E202,0.5
E449,0.5
E4029,0.5
E1022,0.5
E5225,0.5
E766,0.5
E1593,0.5
E6428,0.5
E3643,0.5
E6347,0.5
E4984,0.5
E6802,0.5
E9519,0.5
E4622,0.5
E621,0.5
E9408,0.5
E6737,0.5
E1040,0.5
E6196,0.5
E2251,0.5
E5319,0.5
E1166,0.5
E991,0.5
E5834,0.5
E9667,0.5
E363,0.5
E6487,0.5
E474,0.5
E9127,0.5
E10705,0.5
E4409,0.5
E6125,0.5
E9276,0.5
E10196,0.5
E6134,0.5
E9982,0.5
E134,0.5
E10686,0.5
E9665,0.5
E1582,0.5
E5273,0.5
E7670,0.5
E2023,0.5
E10412,0.5
E1628,0.5
E1103,0.5
E5436,0.5
E9773,0.5
E8517,0.5
E1386,0.5
E4319,0.5
E263,0.5
E5465,0.5
E5850,0.5
E788,0.5
E5537,0.5
E143,0.5
E10066,0.5
E213,0.5
E9247,0.5
E7962,0.5
E2325,0.5
E7097,0.5
E10049,0.5
E8989,0.5
E10209,0.5
E793,0.5
E2456,0.5
E6048,0.5
E5067,0.5
E1373,0.5
E1076,0.5
E5751,0.5
E10843,0.5
E10772,0.5
E1183,0.5
E4891,0.5
E4157,0.5
E592,0.5
E10215,0.5
E3033,0.5
E333,0.5
E9420,0.5
E4252,0.5
E5798,0.5
E8732,0.5
E5272,0.5
E104,0.5
E6279,0.5
E3978,0.5
E2527,0.5
E2824,0.5
E9268,0.5
E1784,0.5
E3862,0.5
E7945,0.5
E1885,0.5
E5778,0.5
E4131,0.5
E9156,0.5
E9109,0.5
E10096,0.5
E818,0.5
E8216,0.5
E7212,0.5
E3858,0.5
E5543,0.5
E3375,0.5
E7422,0.5
E10445,0.5
E2025,0.5
E1936,0.5
E9571,0.5
E177,0.5
E80,0.5
E729,0.5
E10566,0.5
E9050,0.5
E1237,0.5
E8168,0.5
E88,0.5
E8641,0.5
E4754,0.5
E9676,0.5
E7070,0.5
E9916,0.5
E7593,0.5
E10807,0.5
E2563,0.5
E8841,0.5
E9914,0.5
E2259,0.5
E5128,0.5
E4139,0.5
E6066,0.5
E583,0.5
E1006,0.5
E10156,0.5
E5372,0.5
E5676,0.5
E9349,0.5
E5010,0.5
E2351,0.5
E1675,0.5
E9595,0.5
E3940,0.5
E5677,0.5
E6195,0.5
E9926,0.5
E2473,0.5
E9637,0.5
E8617,0.5
E567,0.5
E5509,0.5
E8367,0.5
E6995,0.5
E4493,0.5
E1336,0.5
E2135,0.5
E8183,0.5
E1927,0.5
E1333,0.5
E6653,0.5
E7364,0.5
E9775,0.5
E7222,0.5
E8869,0.5
E2851,0.5
E5110,0.5
E1867,0.5
E8910,0.5
E4704,0.5
E10261,0.5
E8186,0.5
E6438,0.5
E7624,0.5
E8031,0.5
E6039,0.5
E7509,0.5
E10388,0.5
E4478,0.5
E6514,0.5
E4782,0.5
E5983,0.5
E4299,0.5
E3824,0.5
E1422,0.5
E5533,0.5
E2687,0.5
E755,0.5
E785,0.5
E2298,0.5
E656,0.5
E8426,0.5
E6060,0.5
E5658,0.5
E2979,0.5
E5019,0.5
E5840,0.5
E6537,0.5
E6227,0.5
E1977,0.5
E1866,0.5
E338,0.5
E1468,0.5
E8845,0.5
E7482,0.5
E2892,0.5
E8286,0.5
E1241,0.5
E8538,0.5
E7454,0.5
E9345,0.5
E7282,0.5
E4731,0.5
E6921,0.5
E3439,0.5
E6092,0.5
E2392,0.5
E4012,0.5
E3208,0.5
E2530,0.5
E593,0.5
E4456,0.5
E9580,0.5
E6890,0.5
E5323,0.5
E7424,0.5
E6270,0.5
E1396,0.5
E6421,0.5
E9789,0.5
E7036,0.5
E1886,0.5
E4167,0.5
E10502,0.5
E8237,0.5
E1714,0.5
E2548,0.5
E2261,0.5
E1450,0.5
E2840,0.5
E8028,0.5
E2975,0.5
E7216,0.5
E4678,0.5
E1667,0.5
E2685,0.5
E3926,0.5
E4432,0.5
E7219,0.5
E8479,0.5
E3093,0.5
E10055,0.5
E1454,0.5
E524,0.5
E8745,0.5
E6740,0.5
E6695,0.5
E315,0.5
E6526,0.5
E2271,0.5
E2281,0.5
E5086,0.5
E5896,0.5
E852,0.5
E2498,0.5
E6783,0.5
E6173,0.5
E5865,0.5
E10580,0.5
E1753,0.5
E6818,0.5
E9845,0.5
E2550,0.5
E3390,0.5
E5219,0.5
E2995,0.5
E419,0.5
E6481,0.5
E4049,0.5
E1693,0.5
E4519,0.5
E105,0.5
E9421,0.5
E8039,0.5
E2665,0.5
E1016,0.5
E6632,0.5
E10444,0.5
E6529,0.5
E8953,0.5
E5964,0.5
E5078,0.5
E10056,0.5
E28,0.5
E10653,0.5
E4007,0.5
E4764,0.5
E5409,0.5
E5986,0.5
E2452,0.5
E5153,0.5
E6332,0.5
E1921,0.5
E7069,0.5
E8933,0.5
E6739,0.5
E8090,0.5
E7885,0.5
E10013,0.5
E3714,0.5
E3059,0.5
E8044,0.5
E6177,0.5
E7242,0.5
E5663,0.5
E1612,0.5
E2818,0.5
E6361,0.5
E3605,0.5
E3722,0.5
E4989,0.5
E7652,0.5
E9577,0.5
E9696,0.5
E3011,0.5
E9772,0.5
E9551,0.5
E10318,0.5
E8491,0.5
E5611,0.5
E6712,0.5
E10483,0.5
E7848,0.5
E8418,0.5
E9360,0.5
E8512,0.5
E8389,0.5
E8076,0.5
E721,0.5
E3727,0.5
E7862,0.5
E7400,0.5
E4806,0.5
E1823,0.5
E7611,0.5
E9180,0.5
E9798,0.5
E9539,0.5
E2069,0.5
E5354,0.5
E8567,0.5
E6209,0.5
E2239,0.5
E5715,0.5
E8128,0.5
E2007,0.5
E5586,0.5
E975,0.5
E1503,0.5
E291,0.5
E7307,0.5
E7957,0.5
E9730,0.5
E10356,0.5
E9047,0.5
E1440,0.5
E337,0.5
E1158,0.5
E3742,0.5
E2819,0.5
E6176,0.5
E1263,0.5
E4668,0.5
E8341,0.5
E2638,0.5
E3990,0.5
E1221,0.5
E9027,0.5
E1873,0.5
E5030,0.5
E2507,0.5
E10158,0.5
E6666,0.5
E5541,0.5
E312,0.5
E1724,0.5
E316,0.5
E9908,0.5
E5350,0.5
E9364,0.5
E4624,0.5
E6498,0.5
E1105,0.5
E9622,0.5
E2822,0.5
E6723,0.5
E3311,0.5
E7082,0.5
E4895,0.5
E3308,0.5
E663,0.5
E7931,0.5
E9578,0.5
E6307,0.5
E10728,0.5
E7591,0.5
E759,0.5
E628,0.5
E1366,0.5
E3077,0.5
E2348,0.5
E6925,0.5
E7708,0.5
E7333,0.5
E7784,0.5
E7756,0.5
E10363,0.5
E4656,0.5
E2775,0.5
E9731,0.5
E4513,0.5
E7028,0.5
E1536,0.5
E5289,0.5
E9872,0.5
E10079,0.5
E418,0.5
E1400,0.5
E7081,0.5
E2935,0.5
E1710,0.5
E7794,0.5
E2415,0.5
E6825,0.5
E4688,0.5
E8434,0.5
E6465,0.5
E4140,0.5
E2781,0.5
E4192,0.5
E1361,0.5
E7500,0.5
E9157,0.5
E9042,0.5
E8613,0.5
E9847,0.5
E98,0.5
E1150,0.5
E2019,0.5
E10026,0.5
E3831,0.5
E937,0.5
E2954,0.5
E5237,0.5
E10682,0.5
E10753,0.5
E2302,0.5
E6710,0.5
E1902,0.5
E861,0.5
E1004,0.5
E1523,0.5
E4084,0.5
E1735,0.5
E1371,0.5
E9651,0.5
E9294,0.5
E5852,0.5
E6295,0.5
E5361,0.5
E7205,0.5
E4269,0.5
E9426,0.5
E9075,0.5
E5489,0.5
E4598,0.5
E9036,0.5
E3609,0.5
E1134,0.5
E5023,0.5
E4560,0.5
E7588,0.5
E4735,0.5
E5070,0.5
E8709,0.5
E10556,0.5
E4793,0.5
E5,0.5
E7590,0.5
E3894,0.5
E9804,0.5
E8521,0.5
E9407,0.5
E9161,0.5
E5946,0.5
E8773,0.5
E8839,0.5
E10446,0.5
E5024,0.5
E9538,0.5
E5973,0.5
E3569,0.5
E3893,0.5
E8404,0.5
E6675,0.5
E4276,0.5
E5770,0.5
E989,0.5
E1670,0.5
E10481,0.5
E10587,0.5
E6658,0.5
E7370,0.5
E7188,0.5
E5167,0.5
E1791,0.5
E5501,0.5
E4554,0.5
E2556,0.5
E1349,0.5
E6906,0.5
E7445,0.5
E455,0.5
E5837,0.5
E10112,0.5
E351,0.5
E5330,0.5
E7703,0.5
E7766,0.5
E1725,0.5
E8209,0.5
E2992,0.5
E6931,0.5
E684,0.5
E3302,0.5
E503,0.5
E5152,0.5
E209,0.5
E9,0.5
E4226,0.5
E7933,0.5
E6243,0.5
E5694,0.5
E9566,0.5
E5394,0.5
E2356,0.5
E5007,0.5
E3118,0.5
E6484,0.5
E9045,0.5
E10320,0.5
E2443,0.5
E3223,0.5
E6179,0.5
E1186,0.5
E9694,0.5
E10451,0.5
E4862,0.5
E10532,0.5
E10820,0.5
E3231,0.5
E8322,0.5
E3075,0.5
E2565,0.5
E2114,0.5
E7087,0.5
E5339,0.5
E8786,0.5
E2505,0.5
E3232,0.5
E5399,0.5
E498,0.5
E1507,0.5
E6607,0.5
E4933,0.5
E4701,0.5
E87,0.5
E1220,0.5
E10810,0.5
E5412,0.5
E2714,0.5
E2672,0.5
E10608,0.5
E1542,0.5
E7776,0.5
E4404,0.5
E10351,0.5
E8096,0.5
E2202,0.5
E5044,0.5
E10497,0.5
E3863,0.5
E8976,0.5
E4136,0.5
E3682,0.5
E2762,0.5
E10707,0.5
E8167,0.5
E2879,0.5
E1013,0.5
E761,0.5
E3181,0.5
E2391,0.5
E9255,0.5
E9657,0.5
E3828,0.5
E8897,0.5
E8300,0.5
E8595,0.5
E3812,0.5
E8673,0.5
E7262,0.5
E6185,0.5
E5519,0.5
E6991,0.5
E10732,0.5
E10744,0.5
E10354,0.5
E9631,0.5
E2126,0.5
E3878,0.5
E5182,0.5
E6901,0.5
E1341,0.5
E8972,0.5
E9184,0.5
E6787,0.5
E3460,0.5
E5371,0.5
E2753,0.5
E6764,0.5
E7829,0.5
E6971,0.5
E8075,0.5
